and,cc
wavelengths,nns
specified,vbn
on,in
codes,nns
found,vbn
hidden,vbn
in,in
cigaret,nn
lighters,nns
in,in
s,np
apartment,nn
and,cc
the,at
house,nn
and,cc
also,rb
fastened,vbn
to,in
the,at
transmitter,nn
lid,nn
Oddly,rb
the,at
calls,nns
were,bed
still,rb
heard,vbn
11,cd
days,nns
after,cs
the,at
five,cd
were,bed
arrested,vbn
The,at
charge,nn
that,cs
the,at
federal,jj
indictment,nn
of,in
three,cd
Chicago,np
narcotics,nns
detail,vb
detectives,nns
is,bez
the,at
product,nn
of,in
rumor,nn
combined,vbn
with,in
malice,nn
and,cc
individual,jj
enmity,nn
on,in
the,at
part,nn
of,in
the,at
federal,jj
narcotics,nns
unit,nn
here,rb
was,bedz
made,vbn
yesterday,nr
in,in
their,pp
conspiracy,nn
trial,nn
before,in
Judge,nn
Joseph,np
Sam,np
Perry,np
in,in
federal,jj
District,nn
court,nn
The,at
three,cd
Miles,np
Cooperman,np
Sheldon,np
Teller,np
and,cc
Richard,np
Austin,np
and,cc
eight,cd
other,ap
defendants,nns
are,ber
charged,vbn
in,in
six,cd
indictments,nns
with,in
conspiracy,nn
to,to
violate,vb
federal,jj
narcotic,nn
laws,nns
In,in
his,pp
opening,vbg
statement,nn
to,in
a,at
jury,nn
of,in
eight,cd
women,nns
and,cc
four,cd
men,nns
Bernard,np
Sokol,np
attorney,nn
for,in
the,at
detectives,nns
said,vbd
that,dt
evidence,nn
would,md
show,vb
that,cs
his,pp
clients,nns
were,bed
entirely,rb
innocent,jj
had,hvd
to,to
know,vb
peddlers,nns
When,wrb
they,ppss
became,vbd
members,nns
of,in
the,at
city,nn
police,nn
narcotics,nns
unit,nn
Sokol,np
said,vbd
they,ppss
were,bed
told,vbn
they,ppss
would,md
have,hv
to,to
get,vb
to,to
know,vb
certain,jj
areas,nns
of,in
Chicago,np
in,in
which,wdt
narcotics,nns
were,bed
sold,vbn
and,cc
they,ppss
would,md
have,hv
to,to
get,vb
to,to
know,vb
people,nns
in,in
the,at
narcotics,nns
racket,nn
They,ppss
on,in
occasion,nn
posed,vbd
as,cs
addicts,nns
and,cc
peddlers,nns
Although,cs
federal,jj
and,cc
city,nn
narcotic,jj
agents,nns
sometimes,rb
worked,vbd
together,rb
Sokol,np
continued,vbd
rivalries,nns
developed,vbd
when,wrb
they,ppss
were,bed
aiming,vbg
at,in
the,at
same,ap
criminals,nns
This,dt
he,pps
added,vbd
brought,vbd
about,rb
petty,jj
jealousies,nns
and,cc
petty,jj
personal,jj
grievances,nns
In,in
the,at
same,ap
five,cd
year,nn
period,nn
that,cs
the,at
United,vbn
States,nns
says,vbz
they,ppss
the,at
detectives,nns
were,bed
engaged,vbn
in,in
this,dt
conspiracy,nn
Sokol,np
continued,vbd
these,dts
three,cd
young,jj
men,nns
received,vbd
a,at
total,nn
of,in
26,cd
creditable,jj
mentions,nns
and,cc
many,ap
special,jj
compensations,nns
and,cc
were,bed
nominated,vbn
for,in
the,at
Lambert,np
Tree,np
award,nn
and,cc
the,at
s,nn
medal,nn
No,at
comments,nns
by,in
In,in
opening,vbg
Arthur,np
Connelly,np
assistant,jj
United,vbn
States,nns
attorney,nn
read,vbd
the,at
indictment,nn
but,cc
made,vbd
no,at
comments,nns
Attorneys,nns
for,in
the,at
eight,cd
other,ap
defendants,nns
said,vbd
only,rb
that,cs
there,ex
was,bedz
no,at
proof,nn
of,in
their,pp
guilt,nn
Cooperman,np
and,cc
Teller,np
are,ber
accused,vbn
of,in
selling,vbg
700,nns
worth,nn
of,in
heroin,nn
to,in
a,at
convicted,vbn
narcotics,nns
peddler,nn
Otis,np
Sears,np
45,cd
of,in
6934,cd
Indiana,np
Among,in
other,ap
acts,nns
Teller,np
and,cc
Austin,np
are,ber
accused,vbn
of,in
paying,vbg
800,nns
to,in
Sears,np
The,at
first,od
witness,nn
Moses,np
Winston,np
Mardis,np
5835,cd
Michigan,np
a,at
real,jj
estate,nn
agent,nn
and,cc
former,ap
bail,nn
bondsman,nn
took,vbd
the,at
stand,nn
after,cs
opening,vbg
statements,nns
had,hvd
been,ben
made,vbn
But,cc
court,nn
adjourned,vbd
after,cs
he,pps
testified,vbd
he,pps
introduced,vbd
James,np
White,np
and,cc
Jeremiah,np
Hope,np
Pullings,np
two,cd
of,in
the,at
defendants,nns
and,cc
also,rb
introduced,vbd
Pullings,np
to,in
Jessy,np
Maroy,np
a,at
man,nn
mentioned,vbn
in,in
the,at
indictment,nn
but,cc
indicted,vbn
Buaford,np
Robinson,np
23,cd
of,in
7026,cd
Stewart,np
a,at
CTA,nn
bus,nn
driver,nn
was,bedz
slugged,vbn
and,cc
robbed,vbn
last,ap
night,nn
by,in
a,at
group,nn
of,in
youths,nns
at,in
51st,od
Street,nn
and,cc
South,jj
Park,nn
Way,nn
Robinson,np
was,bedz
treated,vbn
at,in
a,at
s,nn
office,nn
for,in
a,at
cut,nn
over,in
his,pp
left,jj
eyebrow,nn
and,cc
a,at
possible,jj
sprained,vbn
knee,nn
His,pp
losses,nns
included,vbd
his,pp
money,nn
bag,nn
containing,vbg
40,nns
to,in
50,nns
and,cc
his,pp
214,nns
paycheck,nn
Robinson,np
told,vbd
Policemen,nns
James,np
Jones,np
and,cc
Morgan,np
Lloyd,np
of,in
the,at
Wabash,np
Avenue,nn
district,nn
that,cs
10,cd
youths,nns
boarded,vbd
his,pp
south,nr
bound,vbn
express,nn
bus,nn
in,in
front,nn
of,in
Dunbar,np
Vocational,jj
High,jj
School,nn
30th,od
Street,nn
and,cc
South,jj
Park,nn
Way,nn
and,cc
began,vbd
skylarking,vbg
When,wrb
51st,od
Street,nn
was,bedz
reached,vbn
Robinson,np
related,vbd
he,pps
stopped,vbd
the,at
bus,nn
and,cc
told,vbd
the,at
youths,nns
he,pps
was,bedz
going,vbg
to,to
call,vb
the,at
CTA,nn
supervisor,nn
As,cs
he,pps
left,vbd
the,at
bus,nn
with,in
his,pp
money,nn
bag,nn
Robinson,np
added,vbd
the,at
largest,jjt
youth,nn
accosted,vbd
him,ppo
a,at
quarrel,nn
ensued,vbd
and,cc
the,at
youth,nn
knocked,vbd
him,ppo
down,rp
Then,rb
the,at
youths,nns
fled,vbd
with,in
his,pp
money,nn
Blanche,np
Dunkel,np
60,cd
who,wps
has,hvz
spent,vbn
25,cd
years,nns
in,in
the,at
Dwight,np
reformatory,nn
for,in
women,nns
for,in
the,at
murder,nn
in,in
1935,cd
of,in
her,pp
law,nn
Ervin,np
Lang,np
then,rb
28,cd
appealed,vbd
for,in
a,at
parole,nn
at,in
a,at
hearing,nn
yesterday,nr
before,in
two,cd
Illinois,np
pardon,nn
and,cc
parole,nn
board,nn
members,nns
John,np
Bookwalter,np
and,cc
Joseph,np
Carpentier,np
She,pps
had,hvd
been,ben
sentenced,vbn
to,in
180,cd
years,nns
in,in
prison,nn
but,cc
former,ap
Stratton,np
commuted,vbd
her,pp
term,nn
to,in
75,cd
years,nns
making,vbg
her,pp
eligible,jj
for,in
parole,nn
as,cs
one,cd
of,in
his,pp
last,ap
acts,nns
in,in
office,nn
Dunkel,np
admitted,vbd
the,at
slaying,nn
and,cc
said,vbd
that,cs
the,at
law,nn
became,vbd
her,pp
lover,nn
after,cs
the,at
death,nn
of,in
her,pp
daughter,nn
in,in
1934,cd
It,pps
was,bedz
when,wrb
he,pps
attempted,vbd
to,to
end,vb
the,at
relationship,nn
that,cs
the,at
murder,nn
took,vbd
place,nn
The,at
son,nn
of,in
a,at
wealthy,jj
Evanston,np
executive,nn
was,bedz
fined,vbn
100,nns
yesterday,nr
and,cc
forbidden,vbn
to,to
drive,vb
for,in
60,cd
days,nns
for,in
leading,vbg
an,at
Evanston,np
policeman,nn
on,in
a,at
high,jj
speed,nn
chase,nn
over,in
icy,jj
Evanston,np
and,cc
Wilmette,np
streets,nns
20,cd
The,at
defendant,nn
William,np
Stickney,np
3,od
23,cd
of,in
3211,cd
Park,nn
Evanston,np
who,wps
pleaded,vbd
guilty,jj
to,in
reckless,jj
driving,nn
also,rb
was,bedz
ordered,vbn
by,in
Judge,nn
James,np
Corcoran,np
to,to
attend,vb
the,at
Evanston,np
traffic,nn
school,nn
each,dt
Tuesday,nr
night,nn
for,in
one,cd
month,nn
Stickney,np
is,bez
a,at
salesman,nn
for,in
Zing,np
2544,cd
Green,jj
Bay,nn
Evanston,np
a,at
food,nn
brokerage,nn
and,cc
grocery,nn
chain,nn
firm,nn
of,in
which,wdt
his,pp
father,nn
William,np
is,bez
president,nn
Patrolman,nn
James,np
Simms,np
said,vbd
he,pps
started,vbd
in,in
pursuit,nn
when,wrb
he,pps
saw,vbd
young,jj
Stickney,np
speeding,vbg
north,nr
in,in
Stewart,np
Avenue,nn
at,in
Central,jj
Street,nn
At,in
Jenks,np
Street,nn
Simms,np
said,vbd
the,at
car,nn
skidded,vbd
completely,rb
around,rb
just,rb
missed,vbd
two,cd
parked,vbn
cars,nns
and,cc
sped,vbd
east,nr
in,in
Jenks,np
The,at
car,nn
spun,vbd
around,rb
again,rb
Simms,np
said,vbd
before,cs
Stickney,np
could,md
turn,vb
north,nr
in,in
Prairie,nn
Avenue,nn
and,cc
then,rb
violated,vbd
two,cd
stop,nn
lights,nns
as,cs
he,pps
traveled,vbd
north,nr
into,in
Wilmette,np
in,in
Prairie,nn
Johns,np
April,np
19,cd
A,at
jury,nn
of,in
seven,cd
men,nns
and,cc
five,cd
women,nns
found,vbd
old,jj
Richard,np
Pohl,np
guilty,jj
of,in
manslaughter,nn
yesterday,nr
in,in
the,at
bludgeon,nn
slaying,nn
of,in
Anna,np
Hengesbach,np
Pohl,np
received,vbd
the,at
verdict,nn
without,in
visible,jj
emotion,nn
He,pps
returned,vbd
to,in
his,pp
cell,nn
in,in
the,at
county,nn
jail,nn
where,wrb
he,pps
has,hvz
been,ben
held,vbn
since,cs
his,pp
arrest,nn
last,ap
July,np
without,in
a,at
word,nn
to,in
his,pp
appointed,jj
attorney,nn
Jack,np
Walker,np
or,cc
his,pp
guard,nn
Stepson,nn
vindicated,vbn
The,at
verdict,nn
brought,vbd
vindication,nn
to,in
the,at
dead,jj
s,nn
stepson,nn
Vincent,np
Hengesbach,np
54,cd
who,wps
was,bedz
tried,vbn
for,in
the,at
same,ap
crime,nn
in,in
December,np
1958,cd
and,cc
released,vbn
when,wrb
the,at
jury,nn
failed,vbd
to,to
reach,vb
a,at
verdict,nn
Hengesbach,np
was,bedz
killed,vbn
on,in
31,cd
1958,cd
Hengesbach,np
has,hvz
been,ben
living,vbg
under,in
a,at
cloud,nn
ever,rb
since,in
When,wrb
the,at
verdict,nn
came,vbd
in,rp
against,in
his,pp
young,jj
neighbor,nn
Hengesbach,np
said,vbd
I,ppss
am,bem
very,ql
pleased,vbn
to,to
have,hv
the,at
doubt,nn
of,in
suspicion,nn
removed,vbn
Still,rb
I,ppss
t,do
wish,vb
to,to
appear,vb
happy,jj
at,in
somebody,pn
s,rb
misfortune,nn
Lives,vbz
on,in
welfare,nn
Hengesbach,np
who,wps
has,hvz
been,ben
living,vbg
on,in
welfare,nn
recently,rb
said,vbd
he,pps
hopes,vbz
to,to
rebuild,vb
the,at
farm,nn
which,wdt
was,bedz
settled,vbn
by,in
his,pp
grandfather,nn
in,in
Westphalia,np
27,cd
miles,nns
southwest,nr
of,in
here,rb
Hengesbach,np
has,hvz
been,ben
living,vbg
in,in
Grand,jj
Ledge,nn
since,cs
his,pp
house,nn
and,cc
barn,nn
were,bed
burned,vbn
down,rp
after,cs
his,pp
release,nn
in,in
1958,cd
Pohl,np
confessed,vbd
the,at
arson,nn
while,cs
being,beg
questioned,vbn
about,in
several,ap
fires,nns
in,in
the,at
Westphalia,np
area,nn
by,in
State,nn
Police,nns
He,pps
also,rb
admitted,vbd
killing,vbg
Hengesbach,np
However,wrb
the,at
confession,nn
which,wdt
was,bedz
the,at
only,ap
evidence,nn
against,in
him,ppo
was,bedz
retracted,vbn
before,in
the,at
trial,nn
Charges,nns
in,in
doubt,nn
Assistant,nn
Prosecutor,nn
Fred,np
Lewis,np
who,wps
tried,vbd
both,abx
the,at
Hengesbach,np
and,cc
Pohl,np
cases,nns
said,vbd
he,pps
did,dod
know,vb
what,wdt
would,md
be,be
done,vbn
about,in
two,cd
arson,nn
charges,nns
pending,jj
against,in
Pohl,np
Circuit,nn
Judge,nn
Paul,np
Cash,np
did,dod
set,vb
a,at
date,nn
for,in
sentencing,vbg
Pohl,np
could,md
receive,vb
from,in
1,cd
to,in
15,cd
years,nns
in,in
prison,nn
or,cc
probation,nn
Walker,np
said,vbd
he,pps
was,bedz
considering,vbg
filing,vbg
a,at
motion,nn
for,in
a,at
new,jj
trial,nn
which,wdt
would,md
contend,vb
that,cs
the,at
verdict,nn
was,bedz
against,in
the,at
weight,nn
of,in
the,at
evidence,nn
and,cc
that,cs
there,ex
were,bed
several,ap
errors,nns
in,in
trial,nn
procedure,nn
Locked,vbn
in,in
motel,nn
A,at
verdict,nn
against,in
Pohl,np
came,vbd
at,in
05,cd
after,in
almost,rb
1,2
hours,nns
of,in
deliberation,nn
The,at
jury,nn
which,wdt
was,bedz
locked,vbn
up,rp
in,in
a,at
motel,nn
overnight,rb
was,bedz
canvassed,vbn
at,in
the,at
request,nn
of,in
Walker,np
after,cs
the,at
verdict,nn
was,bedz
announced,vbn
The,at
jury,nn
foreman,nn
Olive,np
Heideman,np
of,in
rural,jj
Elsie,np
said,vbd
that,cs
a,at
ballot,nn
was,bedz
even,rb
taken,vbn
until,in
yesterday,nr
morning,nn
and,cc
that,cs
the,at
first,od
day,nn
of,in
deliberation,nn
was,bedz
spent,vbn
in,in
going,vbg
over,in
the,at
evidence,nn
She,pps
said,vbd
the,at
jurors,nns
agreed,vbd
that,cs
s,np
confession,nn
was,bedz
valid,jj
The,at
jury,nn
asked,vbd
Judge,nn
Cash,np
to,to
send,vb
in,rp
his,pp
written,vbn
definition,nn
of,in
the,at
difference,nn
between,in
first,od
and,cc
degree,nn
murder,nn
and,cc
manslaughter,nn
The,at
verdict,nn
came,vbd
three,cd
hours,nns
later,rbr
Some,dti
30,cd
spectators,nns
remained,vbd
in,in
the,at
court,nn
during,in
the,at
day,nn
and,cc
were,bed
on,in
hand,nn
to,to
hear,vb
the,at
verdict,nn
read,vbn
The,at
trial,nn
had,hvd
packed,vbn
the,at
large,jj
courtroom,nn
for,in
more,ap
than,cs
a,at
week,nn
A,at
Sterling,np
Township,nn
family,nn
of,in
six,cd
surviving,vbg
children,nns
whose,wp
mother,nn
died,vbd
yesterday,nr
as,cs
the,at
aftermath,nn
to,in
a,at
fire,nn
that,wps
also,rb
killed,vbd
one,cd
of,in
the,at
children,nns
found,vbd
today,nr
they,ppss
had,hvd
the,at
help,nn
of,in
hundreds,nns
of,in
neighbors,nns
and,cc
school,nn
friends,nns
While,cs
neighbor,nn
women,nns
assumed,vbd
some,dti
of,in
the,at
dead,jj
s,nn
duties,nns
raising,nn
events,nns
were,bed
being,beg
planned,vbn
by,in
a,at
homeowners,nns
association,nn
and,cc
a,at
student,nn
council,nn
for,in
the,at
hit,jj
Henry,np
Kowalski,np
family,nn
34220,cd
Viceroy,np
Eleanor,np
Kowalski,np
42,cd
died,vbd
yesterday,nr
afternoon,nn
in,in
Holy,jj
Cross,nn
Hospital,nn
of,in
burns,nns
suffered,vbn
in,in
a,at
fire,nn
that,wps
followed,vbd
a,at
bottled,vbn
gas,nn
explosion,nn
Saturday,nr
night,nn
at,in
the,at
flat,nn
of,in
her,ppo
widowed,vbn
mother,nn
Mary,np
Pankowski,np
in,in
the,at
adjoining,vbg
suburb,nn
of,in
Warren,np
Services,nns
tomorrow,nr
Funeral,nn
services,nns
for,in
Kowalski,np
and,cc
her,pp
daughter,nn
Christine,np
11,cd
who,wps
died,vbd
of,in
burns,nns
at,in
the,at
same,ap
hospital,nn
Monday,nr
have,hv
been,ben
scheduled,vbn
for,in
10,cd
tomorrow,nr
in,in
s,np
Catholic,jj
Church,nn
31978,cd
Mound,nn
in,in
Warren,np
The,at
mother,nn
and,cc
daughter,nn
who,wps
will,md
be,be
buried,vbn
side,nn
by,in
side,nn
in,in
Olivet,np
Cemetery,nn
rested,vbd
together,rb
today,nr
in,in
closed,vbn
caskets,nns
at,in
the,at
Lyle,np
Elliott,np
Funeral,nn
Home,nn
31730,cd
Mound,nn
Warren,np
Pankowski,np
61,cd
remained,vbd
in,in
Holy,jj
Cross,nn
Hospital,nn
as,cs
a,at
result,nn
of,in
the,at
explosion,nn
which,wdt
occurred,vbd
while,cs
Kowalski,np
fueled,vbd
a,at
cook,nn
stove,nn
in,in
the,at
s,nn
small,jj
upstairs,jj
flat,nn
at,in
2274,cd
Eight,cd
Mile,nn
Road,nn
East,jj
Held,vbd
candle,nn
Assistant,nn
Fire,nn
Chief,nn
Chester,np
Cornell,np
said,vbd
gas,nn
fumes,nns
apparently,rb
were,bed
ignited,vbn
by,in
a,at
candle,nn
which,wdt
one,cd
of,in
the,at
three,cd
Kowalski,np
girls,nns
present,rb
held,vbd
for,in
her,pp
mother,nn
because,cs
the,at
flat,nn
lacked,vbd
electricity,nn
s,np
twin,nn
sister,nn
Patricia,np
and,cc
Darlene,np
Kowalski,np
8,cd
escaped,vbd
with,in
minor,jj
burns,nns
They,ppss
are,ber
home,nr
now,rb
with,in
the,at
other,ap
Kowalski,np
children,nns
Vicky,np
14,cd
Dennis,np
6,cd
Eleanor,np
2,cd
and,cc
Bernardine,np
1,cd
All,abn
we,ppss
have,hv
left,vbn
in,in
the,at
world,nn
is,bez
one,cd
another,dt
and,cc
we,ppss
must,md
stay,vb
together,rb
the,at
way,nn
Mother,nn
wanted,vbd
Kowalski,np
said,vbd
in,in
telling,vbg
his,pp
children,nns
of,in
their,pp
s,nn
death,nn
yesterday,nr
afternoon,nn
Kowalski,np
a,at
roofer,nn
who,wps
seldom,rb
worked,vbd
last,ap
winter,nn
already,rb
was,bedz
in,in
arrears,nns
on,in
their,pp
recently,rb
purchased,vbn
level,nn
home,nr
when,wrb
the,at
tragedy,nn
staggered,vbd
him,ppo
with,in
medical,jj
and,cc
funeral,nn
bills,nns
A135,nns
donated,vbn
Neighbor,nn
women,nns
such,jj
as,cs
Sidney,np
Baker,np
2269,cd
Serra,np
Sterling,np
Township,nn
have,hv
been,ben
supplying,vbg
the,at
family,nn
with,in
meals,nns
and,cc
handling,vbg
household,nn
chores,nns
with,in
s,np
law,nn
Anna,np
Kowalski,np
22111,cd
David,np
East,jj
Detroit,np
Another,dt
neighbor,nn
Frank,np
Smith,np
2731,cd
Pall,np
Mall,nn
Sterling,np
Township,nn
surprised,vbd
Kowalski,np
by,in
coming,vbg
to,in
the,at
home,nr
yesterday,nr
with,in
135,nns
collected,vbn
locally,rb
toward,in
the,at
400,nns
funeral,nn
costs,nns
John,np
Houghton,np
president,nn
of,in
the,at
Tareytown,np
Acres,nns
Homeowners,nns
Association,nn
followed,vbd
that,dt
by,in
announcing,vbg
plans,nns
last,ap
night,nn
for,in
a,at
door,nn
fund,nn
drive,nn
throughout,in
their,pp
subdivision,nn
on,in
behalf,nn
of,in
the,at
Kowalski,np
family,nn
Students,nns
help,vb
out,rp
Houghton,np
said,vbd
6,cd
Friday,nr
had,hvd
been,ben
set,vbn
for,in
a,at
canvass,nn
of,in
all,abn
480,cd
homes,nns
in,in
the,at
subdivision,nn
which,wdt
is,bez
located,vbn
northeast,nr
of,in
Dequindre,np
and,cc
14,cd
Mile,nn
Road,nn
East,jj
He,pps
said,vbd
contributions,nns
also,rb
could,md
be,be
mailed,vbn
to,in
Post,nn
Office,nn
Box,nn
553,cd
Warren,np
Village,nn
Station,nn
Vicky,np
Kowalski,np
meanwhile,rb
learned,vbd
that,cs
several,ap
of,in
her,pp
fellow,nn
students,nns
had,hvd
collected,vbn
almost,rb
25,nns
for,in
her,pp
family,nn
during,in
the,at
lunch,nn
hour,nn
yesterday,nr
at,in
Fuhrmann,np
Junior,jj
High,jj
School,nn
5155,cd
Fourteen,cd
Mile,nn
road,nn
east,nr
Principal,nn
Clayton,np
Pohly,np
said,vbd
he,pps
would,md
allow,vb
a,at
further,jjr
collection,nn
between,in
classes,nns
today,nr
and,cc
revealed,vbd
that,cs
Teen,nn
Club,nn
past,jj
surpluses,nns
had,hvd
been,ben
used,vbn
to,to
provide,vb
a,at
private,jj
hospital,nn
nurse,nn
Monday,nr
for,in
Kowalski,np
Funds,nns
from,in
dances,nns
Student,nn
Council,nn
officers,nns
announced,vbn
today,nr
the,at
Kowalski,np
family,nn
would,md
be,be
given,vbn
the,at
combined,vbn
proceeds,nns
from,in
a,at
school,nn
dance,nn
held,vbn
two,cd
weeks,nns
ago,rb
and,cc
another,dt
dance,nn
for,in
s,np
770,cd
students,nns
this,dt
Friday,nr
night,nn
s,np
faculty,nn
is,bez
proud,jj
that,cs
this,dt
has,hvz
been,ben
a,at
spontaneous,jj
effort,nn
started,vbn
largely,rb
among,in
the,at
students,nns
themselves,ppls
because,cs
of,in
fondness,nn
for,in
Vicky,np
and,cc
sympathy,nn
for,in
her,pp
entire,jj
family,nn
Pohly,np
said,vbd
There,ex
also,rb
were,bed
reports,nns
of,in
a,at
collection,nn
at,in
the,at
County,nn
Line,nn
Elementary,jj
School,nn
3505o,cd
Dequindre,np
which,wdt
has,hvz
been,ben
attended,vbn
this,dt
year,nn
by,in
four,cd
of,in
the,at
Kowalski,np
children,nns
including,in
Christine,np
Expresses,vbz
thanks,nns
Kowalski,np
has,hvz
spoken,vbn
but,in
little,ap
since,cs
the,at
fire,nn
last,ap
Saturday,nr
But,cc
today,nr
he,pps
wanted,vbd
to,to
make,vb
a,at
public,jj
statement,nn
I,ppss
never,rb
knew,vbd
there,ex
were,bed
such,jj
neighbors,nns
and,cc
friends,nns
around,in
me,ppo
and,cc
my,pp
family,nn
I,ppss
t,bedz
sure,jj
there,ex
were,bed
such,jj
people,nns
anywhere,rb
in,in
the,at
world,nn
ll,ppss
need,vb
more,ap
than,in
a,at
single,ap
day,nn
to,to
find,vb
the,at
words,nns
to,to
properly,rb
express,vb
my,pp
thanks,nns
to,in
them,ppo
An,at
alert,jj
old,jj
safety,nn
patrol,nn
boy,nn
was,bedz
congratulated,vbn
by,in
police,nns
today,nr
for,in
his,pp
part,nn
in,in
obtaining,vbg
a,at
reckless,jj
driving,nn
conviction,nn
against,in
a,at
youthful,jj
motorist,nn
Patrolman,nn
George,np
Kimmell,np
of,in
McClellan,np
Station,nn
said,vbd
he,pps
would,md
recommend,vb
a,at
special,jj
safety,nn
citation,nn
for,in
Ralph,np
Sisk,np
9230,cd
Vernor,np
east,nr
a,at
third,od
grader,nn
at,in
the,at
Scripps,np
School,nn
for,in
his,pp
assistance,nn
in,in
the,at
case,nn
Kimmell,np
said,vbd
he,pps
and,cc
Ralph,np
were,bed
helping,vbg
children,nns
across,in
Belvidere,np
at,in
Kercheval,np
Monday,nr
afternoon,nn
when,wrb
a,at
car,nn
heading,vbg
north,nr
on,in
Belvidere,np
stopped,vbd
belatedly,rb
inside,in
the,at
pedestrian,nn
crosswalk,nn
Gets,vbz
car,nn
number,nn
Kimmell,np
ordered,vbd
the,at
driver,nn
to,to
back,vb
up,rp
watched,vbd
the,at
children,nns
safely,rb
across,rp
and,cc
was,bedz
approaching,vbg
the,at
car,nn
when,wrb
it,pps
suddenly,rb
took,vbd
off,rp
at,in
high,jj
speed,nn
he,pps
said,vbd
narrowly,rb
missing,vbg
him,ppo
Commandeering,vbg
a,at
passing,vbg
car,nn
Kimmell,np
pursued,vbd
the,at
fleeing,vbg
vehicle,nn
but,cc
lost,vbd
it,ppo
in,in
traffic,nn
Returning,vbg
to,in
the,at
school,nn
crossing,nn
the,at
officer,nn
was,bedz
informed,vbn
by,in
the,at
Sisk,np
boy,nn
that,cs
he,pps
recognized,vbd
the,at
driver,nn
a,at
neighbor,nn
and,cc
had,hvd
obtained,vbn
the,at
license,nn
number,nn
The,at
motorist,nn
later,rbr
was,bedz
identified,vbn
as,cs
Richard,np
Sarkees,np
17,cd
of,in
2433,cd
McClellan,np
currently,rb
on,in
probation,nn
and,cc
under,in
court,nn
order,nn
to,to
drive,vb
Given,vbn
15,cd
days,nns
He,pps
was,bedz
found,vbn
guilty,jj
of,in
reckless,jj
driving,nn
yesterday,nr
by,in
Traffic,nn
Judge,nn
George,np
Murphy,np
who,wps
continued,vbd
his,pp
driving,jj
probation,nn
for,in
another,dt
year,nn
and,cc
ordered,vbd
him,ppo
to,to
spend,vb
15,cd
days,nns
in,in
the,at
Detroit,np
House,nn
of,in
Correction,nn
The,at
jail,nn
sentence,nn
is,bez
to,to
begin,vb
the,at
day,nn
after,cs
Sarkees,np
graduates,vbz
from,in
Eastern,jj
High,jj
School,nn
in,in
June,np
The,at
long,jj
crisis,nn
in,in
Laos,np
appeared,vbd
nearing,vbg
a,at
showdown,nn
today,nr
Britain,np
announced,vbd
that,cs
it,pps
is,bez
asking,vbg
the,at
Soviet,nn
Union,nn
to,to
agree,vb
tomorrow,nr
to,in
an,at
immediate,jj
fire,nn
Help,nn
asked,vbn
In,in
Vientiane,np
the,at
royal,jj
Laotian,jj
government,nn
decided,vbd
today,nr
to,to
ask,vb
its,pp
friends,nns
and,cc
neighbors,nns
for,in
help,nn
in,in
fighting,vbg
what,wdt
it,pps
called,vbd
a,at
new,jj
rebel,nn
offensive,jj
threatening,vbg
the,at
southeast,nr
Asian,jj
kingdom,nn
s,np
plans,nns
to,to
press,vb
Russia,np
for,in
a,at
definite,jj
fire,nn
timetable,nn
was,bedz
announced,vbn
in,in
London,np
by,in
Foreign,jj
Secretary,nn
Lord,nn
Home,np
He,pps
said,vbd
Britain,np
also,rb
proposed,vbd
that,cs
the,at
international,jj
truce,nn
commission,nn
should,md
be,be
reconvened,vbn
sent,vbd
to,in
New,jj
Delhi,np
and,cc
from,in
there,rb
to,in
Laos,np
to,to
verify,vb
the,at
fire,nn
A,at
power,jj
conference,nn
on,in
Laos,np
should,md
then,rb
meet,vb
on,in
May,np
5,cd
he,pps
said,vbd
Plea,nn
for,in
arms,nns
The,at
Laos,np
government,nn
plea,nn
for,in
help,nn
was,bedz
made,vbn
by,in
Foreign,jj
Minister,nn
Tiao,np
Sopsaisana,np
He,pps
indicated,vbd
that,cs
requests,nns
would,md
be,be
made,vbn
for,in
more,ap
arms,nns
and,cc
more,ap
military,nn
advisers,nns
He,pps
declared,vbd
the,at
government,nn
is,bez
thinking,vbg
of,in
asking,vbg
for,in
foreign,jj
troops,nns
if,cs
the,at
situation,nn
worsens,vbz
One,cd
of,in
the,at
first,od
moves,nns
made,vbn
after,in
a,at
cabinet,nn
decision,nn
was,bedz
to,to
request,vb
the,at
United,vbn
States,nns
to,to
establish,vb
a,at
fledged,jj
military,nn
assistance,nn
group,nn
instead,rb
of,in
the,at
current,jj
civilian,nn
body,nn
A,at
note,nn
making,vbg
the,at
request,nn
was,bedz
handed,vbn
to,in
Ambassador,nn
Winthrop,np
Brown,np
Heavy,jj
support,nn
The,at
Laos,np
government,nn
said,vbd
four,cd
major,jj
Pathet,np
Lao,np
rebel,nn
attacks,nns
had,hvd
been,ben
launched,vbn
heavily,rb
supported,vbn
by,in
troops,nns
from,in
Communist,nn
North,jj
Viet,np
Nam,np
The,at
minister,nn
describing,vbg
the,at
attacks,nns
which,wdt
led,vbd
up,rp
to,in
the,at
appeal,nn
said,vbd
that,cs
000,cd
Communist,nn
North,jj
Vietnamese,nps
were,bed
fighting,vbg
royal,jj
army,nn
troops,nns
on,in
one,cd
front,nn
near,in
Thakhek,np
in,in
central,jj
Laos,np
There,ex
was,bedz
no,at
confirmation,nn
of,in
such,jj
massive,jj
assaults,nns
from,in
independent,jj
sources,nns
In,in
the,at
past,nn
such,jj
government,nn
claims,nns
have,hv
